Price,Close,High,Low,Open,Volume
Ticker,NQ=F,NQ=F,NQ=F,NQ=F,NQ=F
Datetime,,,,,
2026-01-20 18:15:00+00:00,25247.75,25286.75,25244.0,25284.25,8368
2026-01-20 18:30:00+00:00,25210.0,25256.0,25201.75,25247.5,14786
2026-01-20 18:45:00+00:00,25199.25,25221.0,25170.5,25209.25,14477
2026-01-20 19:00:00+00:00,25193.0,25225.0,25179.0,25199.0,11943
2026-01-20 19:15:00+00:00,25161.25,25193.75,25149.25,25193.5,12246
2026-01-20 19:30:00+00:00,25149.75,25179.25,25128.0,25161.0,16803
2026-01-20 19:45:00+00:00,25168.75,25177.25,25141.5,25149.25,11424
2026-01-20 20:00:00+00:00,25121.5,25169.25,25117.75,25169.25,12228
2026-01-20 20:15:00+00:00,25129.5,25168.75,25116.0,25122.0,18313
2026-01-20 20:30:00+00:00,25120.75,25143.0,25104.0,25129.25,16125
2026-01-20 20:45:00+00:00,25141.5,25143.75,25098.0,25121.0,33991
2026-01-20 21:00:00+00:00,25163.0,25167.25,25127.25,25142.0,12192
2026-01-20 21:15:00+00:00,25144.0,25165.5,25134.5,25163.0,2953
2026-01-20 21:30:00+00:00,25133.5,25143.5,25122.5,25143.25,2093
2026-01-20 21:45:00+00:00,25142.75,25145.75,25131.25,25133.25,1926
2026-01-20 23:00:00+00:00,25159.5,25175.25,25137.25,25149.5,879
2026-01-20 23:15:00+00:00,25153.75,25162.5,25150.0,25159.75,785
2026-01-20 23:30:00+00:00,25162.0,25164.5,25150.75,25155.0,531
2026-01-20 23:45:00+00:00,25116.5,25161.5,25103.5,25161.5,2458
2026-01-21 00:00:00+00:00,25141.0,25150.0,25116.25,25117.25,1653
2026-01-21 00:15:00+00:00,25157.0,25158.75,25132.75,25142.25,1062
2026-01-21 00:30:00+00:00,25174.0,25183.0,25154.0,25157.75,1874
2026-01-21 00:45:00+00:00,25179.0,25186.0,25171.5,25173.25,1866
2026-01-21 01:00:00+00:00,25202.25,25203.0,25179.0,25179.0,1470
2026-01-21 01:15:00+00:00,25211.25,25217.5,25197.0,25201.5,1984
2026-01-21 01:30:00+00:00,25212.5,25218.75,25197.5,25211.5,1711
2026-01-21 01:45:00+00:00,25202.0,25216.25,25201.0,25213.5,1029
2026-01-21 02:00:00+00:00,25207.0,25209.0,25193.5,25202.25,981
2026-01-21 02:15:00+00:00,25178.25,25209.0,25177.25,25205.75,1856
2026-01-21 02:30:00+00:00,25187.5,25191.5,25168.0,25178.0,1629
2026-01-21 02:45:00+00:00,25179.0,25190.0,25179.0,25187.5,724
2026-01-21 03:00:00+00:00,25205.25,25207.75,25178.75,25179.75,1418
2026-01-21 03:15:00+00:00,25221.25,25227.5,25202.75,25204.75,1967
2026-01-21 03:30:00+00:00,25204.0,25226.25,25201.75,25222.25,1890
2026-01-21 03:45:00+00:00,25197.5,25212.5,25186.0,25203.25,1577
2026-01-21 04:00:00+00:00,25196.25,25212.0,25194.0,25196.75,917
2026-01-21 04:15:00+00:00,25206.75,25213.25,25183.0,25196.5,1049
2026-01-21 04:30:00+00:00,25200.75,25212.0,25198.0,25206.0,895
2026-01-21 04:45:00+00:00,25198.75,25206.5,25193.0,25201.75,627
2026-01-21 05:00:00+00:00,25218.0,25220.0,25204.5,25204.5,1455
2026-01-21 05:15:00+00:00,25210.5,25218.5,25200.75,25217.25,937
2026-01-21 05:30:00+00:00,25224.5,25225.5,25210.0,25210.0,728
2026-01-21 05:45:00+00:00,25220.25,25225.25,25216.0,25224.5,894
2026-01-21 06:00:00+00:00,25225.25,25230.25,25213.0,25219.75,1479
2026-01-21 06:15:00+00:00,25219.25,25228.0,25209.25,25226.0,1089
2026-01-21 06:30:00+00:00,25216.25,25231.5,25212.75,25220.25,1488
2026-01-21 06:45:00+00:00,25196.25,25215.5,25191.75,25215.5,1116
2026-01-21 07:00:00+00:00,25233.0,25235.25,25193.25,25196.25,2255
2026-01-21 07:15:00+00:00,25240.5,25246.5,25232.75,25233.75,1793
2026-01-21 07:30:00+00:00,25231.25,25240.75,25229.5,25240.5,832
2026-01-21 07:45:00+00:00,25213.5,25231.25,25205.0,25230.75,1329
2026-01-21 08:00:00+00:00,25197.25,25223.25,25194.25,25212.5,1745
2026-01-21 08:15:00+00:00,25221.0,25234.0,25197.5,25198.25,1729
2026-01-21 08:30:00+00:00,25225.25,25227.5,25208.25,25221.25,1101
2026-01-21 08:45:00+00:00,25204.75,25228.5,25203.5,25225.5,1235
2026-01-21 09:00:00+00:00,25210.0,25225.25,25193.0,25204.5,2270
2026-01-21 09:15:00+00:00,25196.5,25216.5,25182.5,25208.75,1617
2026-01-21 09:30:00+00:00,25175.75,25196.25,25170.5,25196.0,1933
2026-01-21 09:45:00+00:00,25129.0,25176.0,25128.75,25175.75,3075
2026-01-21 10:00:00+00:00,25158.25,25166.0,25121.75,25129.5,2404
2026-01-21 10:15:00+00:00,25176.75,25183.25,25152.0,25159.75,1856
2026-01-21 10:30:00+00:00,25182.5,25188.25,25171.5,25177.5,1257
2026-01-21 10:45:00+00:00,25153.25,25188.0,25151.5,25183.25,1203
2026-01-21 11:00:00+00:00,25138.75,25154.5,25134.25,25153.0,1593
2026-01-21 11:15:00+00:00,25142.0,25159.25,25135.0,25138.25,2097
2026-01-21 11:30:00+00:00,25116.5,25158.0,25109.0,25144.25,2462
2026-01-21 11:45:00+00:00,25045.5,25119.0,25040.5,25117.75,5869
2026-01-21 12:00:00+00:00,25058.0,25071.25,25025.0,25047.0,4766
2026-01-21 12:15:00+00:00,25071.25,25089.25,25048.25,25059.5,2922
2026-01-21 12:30:00+00:00,25053.75,25075.5,25041.0,25071.25,2938
2026-01-21 12:45:00+00:00,25085.75,25089.75,25032.75,25053.0,3336
2026-01-21 13:00:00+00:00,25096.25,25113.25,25070.25,25086.5,3316
2026-01-21 13:15:00+00:00,25075.25,25100.5,25072.0,25096.0,3258
2026-01-21 13:30:00+00:00,25049.5,25078.0,25041.0,25075.25,5665
2026-01-21 13:45:00+00:00,25085.0,25125.5,25046.0,25049.25,8718
2026-01-21 14:00:00+00:00,25198.0,25213.0,25072.25,25083.0,21259
2026-01-21 14:15:00+00:00,25197.0,25258.0,25166.75,25196.5,19354
2026-01-21 14:30:00+00:00,25201.0,25223.25,25127.5,25197.0,45495
2026-01-21 14:45:00+00:00,25324.75,25339.25,25197.25,25201.0,31341
2026-01-21 15:00:00+00:00,25327.5,25342.25,25294.75,25323.5,24277
2026-01-21 15:15:00+00:00,25379.5,25386.75,25318.0,25328.5,26655
2026-01-21 15:30:00+00:00,25451.5,25460.5,25378.0,25380.0,24586
2026-01-21 15:45:00+00:00,25470.0,25488.0,25452.0,25452.0,20674
2026-01-21 16:00:00+00:00,25457.25,25494.25,25447.0,25469.75,18559
2026-01-21 16:15:00+00:00,25457.5,25478.0,25442.75,25457.0,16236
2026-01-21 16:30:00+00:00,25294.0,25460.25,25290.75,25458.0,34356
2026-01-21 16:45:00+00:00,25229.25,25311.25,25220.5,25294.25,31804
2026-01-21 17:00:00+00:00,25153.0,25262.75,25144.25,25229.75,26400
2026-01-21 17:15:00+00:00,25205.75,25231.75,25142.0,25154.75,25855
2026-01-21 17:30:00+00:00,25182.0,25218.25,25171.75,25206.0,17744
2026-01-21 17:45:00+00:00,25246.25,25260.75,25166.75,25182.25,18645
2026-01-21 18:00:00+00:00,25230.5,25251.5,25150.75,25244.75,21059
2026-01-21 18:15:00+00:00,25235.5,25242.0,25183.5,25231.0,13946
2026-01-21 18:30:00+00:00,25218.0,25257.75,25205.75,25236.0,12929
2026-01-21 18:45:00+00:00,25283.25,25294.75,25204.0,25219.5,16130
2026-01-21 19:00:00+00:00,25242.0,25297.0,25232.75,25282.25,12395
2026-01-21 19:15:00+00:00,25429.25,25457.0,25233.25,25242.0,24826
2026-01-21 19:30:00+00:00,25558.0,25572.75,25421.0,25429.5,38455
2026-01-21 19:45:00+00:00,25638.75,25648.25,25557.5,25557.5,31199
2026-01-21 20:00:00+00:00,25588.5,25653.5,25573.25,25639.0,19029
2026-01-21 20:15:00+00:00,25486.5,25593.0,25485.0,25588.75,18657
2026-01-21 20:30:00+00:00,25484.0,25515.75,25447.25,25486.5,20394
2026-01-21 20:45:00+00:00,25471.0,25492.75,25446.0,25483.5,29399
2026-01-21 21:00:00+00:00,25523.0,25528.0,25470.5,25471.25,10077
2026-01-21 21:15:00+00:00,25512.5,25530.75,25504.25,25524.5,2558
2026-01-21 21:30:00+00:00,25513.0,25515.0,25501.0,25513.0,1291
2026-01-21 21:45:00+00:00,25509.5,25513.25,25500.0,25513.25,1654
2026-01-21 23:00:00+00:00,25545.25,25569.25,25529.5,25529.5,969
2026-01-21 23:15:00+00:00,25558.0,25562.25,25544.0,25545.25,859
2026-01-21 23:30:00+00:00,25540.0,25557.75,25523.25,25557.75,1482
2026-01-21 23:45:00+00:00,25552.5,25559.0,25536.0,25539.5,873
2026-01-22 00:00:00+00:00,25567.75,25570.25,25538.5,25553.0,1571
2026-01-22 00:15:00+00:00,25567.0,25583.25,25556.0,25567.0,1856
2026-01-22 00:30:00+00:00,25561.5,25578.5,25546.5,25568.0,1521
2026-01-22 00:45:00+00:00,25558.5,25567.5,25551.75,25560.0,894
2026-01-22 01:00:00+00:00,25562.75,25565.25,25552.75,25559.5,924
2026-01-22 01:15:00+00:00,25590.5,25591.75,25560.75,25563.75,1639
2026-01-22 01:30:00+00:00,25598.75,25599.75,25585.5,25589.75,1491
2026-01-22 01:45:00+00:00,25594.5,25601.0,25586.75,25598.25,985
2026-01-22 02:00:00+00:00,25595.0,25602.5,25591.0,25595.25,669
2026-01-22 02:15:00+00:00,25583.5,25594.75,25577.75,25593.5,1137
2026-01-22 02:30:00+00:00,25566.5,25583.75,25565.0,25583.75,857
2026-01-22 02:45:00+00:00,25568.0,25575.25,25565.0,25566.25,643
2026-01-22 03:00:00+00:00,25583.0,25595.0,25568.25,25568.25,1142
2026-01-22 03:15:00+00:00,25584.75,25592.0,25574.75,25582.75,625
2026-01-22 03:30:00+00:00,25579.0,25588.25,25575.75,25585.0,464
2026-01-22 03:45:00+00:00,25589.5,25592.0,25576.75,25579.25,468
2026-01-22 04:00:00+00:00,25583.75,25590.25,25579.25,25589.75,522
2026-01-22 04:15:00+00:00,25575.25,25582.0,25566.0,25581.75,616
2026-01-22 04:30:00+00:00,25569.0,25580.0,25567.75,25574.75,373
2026-01-22 04:45:00+00:00,25574.5,25575.0,25566.25,25568.5,350
2026-01-22 05:00:00+00:00,25568.0,25575.75,25563.5,25575.75,651
2026-01-22 05:15:00+00:00,25567.0,25569.0,25562.0,25567.25,529
2026-01-22 05:30:00+00:00,25544.0,25568.75,25536.25,25567.25,1427
2026-01-22 05:45:00+00:00,25534.25,25551.0,25527.75,25544.0,1313
2026-01-22 06:00:00+00:00,25488.25,25548.0,25486.5,25533.5,2263
2026-01-22 06:15:00+00:00,25489.5,25509.5,25483.75,25488.0,1831
2026-01-22 06:30:00+00:00,25526.5,25526.75,25486.75,25490.0,1572
2026-01-22 06:45:00+00:00,25539.75,25546.5,25517.0,25526.5,1492
2026-01-22 07:00:00+00:00,25515.5,25550.25,25499.0,25539.25,1825
2026-01-22 07:15:00+00:00,25534.5,25536.25,25506.5,25516.0,1045
2026-01-22 07:30:00+00:00,25587.5,25593.5,25534.0,25535.25,2302
2026-01-22 07:45:00+00:00,25588.5,25590.0,25562.75,25588.25,1320
2026-01-22 08:00:00+00:00,25619.25,25626.75,25583.0,25587.75,3567
2026-01-22 08:15:00+00:00,25651.75,25669.75,25616.0,25620.25,3955
2026-01-22 08:30:00+00:00,25665.75,25674.0,25640.5,25651.25,2834
2026-01-22 08:45:00+00:00,25683.25,25707.25,25656.75,25665.5,3436
2026-01-22 09:00:00+00:00,25702.75,25706.0,25672.25,25682.5,2127
2026-01-22 09:15:00+00:00,25694.0,25715.75,25687.75,25703.5,1896
2026-01-22 09:30:00+00:00,25701.0,25709.75,25689.5,25694.0,1015
2026-01-22 09:45:00+00:00,25698.5,25712.75,25693.25,25700.75,899
2026-01-22 10:00:00+00:00,25685.25,25703.75,25681.75,25699.25,1218
2026-01-22 10:15:00+00:00,25688.0,25701.25,25670.5,25686.25,2630
2026-01-22 10:30:00+00:00,25688.25,25698.0,25685.25,25688.25,831
2026-01-22 10:45:00+00:00,25688.25,25696.0,25683.0,25687.25,878
2026-01-22 11:00:00+00:00,25692.25,25714.0,25687.5,25688.75,1873
2026-01-22 11:15:00+00:00,25681.5,25697.25,25667.0,25691.5,2092
2026-01-22 11:30:00+00:00,25678.0,25703.0,25670.75,25681.75,2343
2026-01-22 11:45:00+00:00,25675.0,25684.5,25673.25,25678.25,1079
2026-01-22 12:00:00+00:00,25668.25,25684.0,25659.0,25674.75,2170
2026-01-22 12:15:00+00:00,25684.25,25690.75,25667.25,25667.25,1332
2026-01-22 12:30:00+00:00,25684.25,25691.25,25671.25,25683.25,1611
2026-01-22 12:45:00+00:00,25691.5,25696.25,25676.5,25684.0,1326
2026-01-22 13:00:00+00:00,25691.25,25708.5,25677.75,25691.5,2924
2026-01-22 13:15:00+00:00,25703.5,25707.5,25691.5,25691.5,2166
2026-01-22 13:30:00+00:00,25691.0,25711.75,25678.25,25702.5,4472
2026-01-22 13:45:00+00:00,25736.25,25739.75,25691.25,25691.25,5236
2026-01-22 14:00:00+00:00,25717.5,25739.0,25704.5,25735.75,3817
2026-01-22 14:15:00+00:00,25729.0,25738.5,25710.0,25718.0,6700
2026-01-22 14:30:00+00:00,25646.25,25731.75,25612.5,25729.0,46301
2026-01-22 14:45:00+00:00,25578.0,25657.0,25554.25,25646.5,36964
2026-01-22 15:00:00+00:00,25553.5,25585.0,25536.75,25582.0,26373
2026-01-22 15:15:00+00:00,25592.25,25610.0,25537.25,25553.75,28533
2026-01-22 15:30:00+00:00,25645.5,25648.25,25572.0,25592.75,19150
2026-01-22 15:45:00+00:00,25606.0,25658.75,25602.0,25645.75,17782
2026-01-22 16:00:00+00:00,25653.5,25660.0,25603.75,25605.25,15545
2026-01-22 16:15:00+00:00,25672.5,25685.25,25639.5,25653.5,13299
2026-01-22 16:30:00+00:00,25681.25,25690.0,25660.25,25672.5,10675
2026-01-22 16:45:00+00:00,25669.5,25700.0,25662.25,25681.5,11046
2026-01-22 17:00:00+00:00,25688.5,25694.0,25652.5,25668.75,13830
2026-01-22 17:15:00+00:00,25679.25,25692.5,25656.75,25688.75,9424
2026-01-22 17:30:00+00:00,25701.0,25710.0,25679.5,25680.5,9829
2026-01-22 17:45:00+00:00,25712.25,25722.0,25698.5,25700.75,7079
2026-01-22 18:00:00+00:00,25695.25,25723.5,25690.25,25711.75,11479
2026-01-22 18:15:00+00:00,25697.75,25708.75,25683.0,25695.5,6842
2026-01-22 18:30:00+00:00,25693.0,25708.5,25689.75,25698.0,6181
2026-01-22 18:45:00+00:00,25673.5,25710.0,25667.0,25692.75,8343
2026-01-22 19:00:00+00:00,25700.75,25710.75,25671.5,25673.5,9302
2026-01-22 19:15:00+00:00,25709.25,25715.25,25692.25,25701.25,6011
2026-01-22 19:30:00+00:00,25674.5,25713.5,25670.75,25709.75,9393
2026-01-22 19:45:00+00:00,25639.75,25681.25,25634.0,25675.0,11951
2026-01-22 20:00:00+00:00,25647.5,25653.0,25631.0,25639.5,11355
2026-01-22 20:15:00+00:00,25609.0,25664.0,25607.75,25647.75,12556
2026-01-22 20:30:00+00:00,25613.75,25620.25,25584.75,25608.75,18972
2026-01-22 20:45:00+00:00,25663.0,25665.25,25613.25,25613.75,26553
2026-01-22 21:00:00+00:00,25644.5,25676.5,25627.5,25661.5,11082
2026-01-22 21:15:00+00:00,25661.0,25662.75,25642.5,25644.75,1956
2026-01-22 21:30:00+00:00,25642.0,25662.5,25641.5,25661.25,1124
2026-01-22 21:45:00+00:00,25630.0,25649.75,25609.75,25642.25,1893
2026-01-22 23:00:00+00:00,25591.25,25618.0,25575.5,25605.0,1128
2026-01-22 23:15:00+00:00,25614.25,25621.75,25589.5,25593.0,1178
2026-01-22 23:30:00+00:00,25624.0,25629.25,25613.0,25615.75,866
2026-01-22 23:45:00+00:00,25617.75,25629.25,25600.75,25623.5,1317
2026-01-23 00:00:00+00:00,25626.5,25631.25,25597.5,25616.75,1078
2026-01-23 00:15:00+00:00,25626.75,25638.5,25619.25,25626.75,1035
2026-01-23 00:30:00+00:00,25645.75,25647.75,25622.5,25626.75,857
2026-01-23 00:45:00+00:00,25654.25,25654.75,25639.0,25645.0,680
2026-01-23 01:00:00+00:00,25669.5,25676.5,25649.25,25653.5,1787
2026-01-23 01:15:00+00:00,25665.75,25682.75,25658.75,25669.5,1703
2026-01-23 01:30:00+00:00,25668.25,25681.0,25660.75,25664.25,1404
2026-01-23 01:45:00+00:00,25686.75,25688.0,25666.75,25669.0,689
2026-01-23 02:00:00+00:00,25686.25,25688.5,25675.0,25686.75,726
2026-01-23 02:15:00+00:00,25677.0,25689.5,25673.0,25687.25,677
2026-01-23 02:30:00+00:00,25668.75,25677.5,25667.5,25676.0,509
2026-01-23 02:45:00+00:00,25668.75,25673.0,25665.0,25669.25,506
2026-01-23 03:00:00+00:00,25694.0,25694.75,25667.75,25668.25,1040
2026-01-23 03:15:00+00:00,25702.0,25707.75,25694.0,25694.0,933
2026-01-23 03:30:00+00:00,25701.5,25704.25,25690.0,25702.25,1057
2026-01-23 03:45:00+00:00,25695.75,25702.0,25691.75,25700.75,380
2026-01-23 04:00:00+00:00,25698.25,25700.25,25689.25,25696.0,483
2026-01-23 04:15:00+00:00,25697.5,25700.25,25684.25,25698.25,624
2026-01-23 04:30:00+00:00,25696.0,25706.5,25695.5,25697.25,576
2026-01-23 04:45:00+00:00,25702.25,25707.5,25689.5,25695.25,620
2026-01-23 05:00:00+00:00,25707.25,25710.25,25701.25,25703.0,652
2026-01-23 05:15:00+00:00,25702.25,25712.0,25702.25,25707.75,377
2026-01-23 05:30:00+00:00,25700.25,25708.25,25698.75,25702.5,448
2026-01-23 05:45:00+00:00,25713.5,25714.5,25700.0,25700.0,501
2026-01-23 06:00:00+00:00,25722.75,25731.5,25712.75,25713.5,1135
2026-01-23 06:15:00+00:00,25723.75,25731.25,25718.0,25721.75,853
2026-01-23 06:30:00+00:00,25704.75,25726.5,25704.0,25722.25,826
2026-01-23 06:45:00+00:00,25704.75,25709.5,25703.25,25705.25,344
2026-01-23 07:00:00+00:00,25700.0,25712.0,25697.0,25705.75,920
2026-01-23 07:15:00+00:00,25718.0,25724.75,25699.25,25699.25,921
2026-01-23 07:30:00+00:00,25704.5,25719.25,25699.25,25718.75,834
2026-01-23 07:45:00+00:00,25691.75,25704.0,25682.25,25704.0,1284
2026-01-23 08:00:00+00:00,25656.75,25692.0,25655.25,25692.0,2063
2026-01-23 08:15:00+00:00,25628.5,25671.25,25620.25,25656.75,2946
2026-01-23 08:30:00+00:00,25614.0,25635.0,25603.75,25628.75,2369
2026-01-23 08:45:00+00:00,25600.75,25628.0,25581.0,25615.0,2492
2026-01-23 09:00:00+00:00,25599.25,25629.5,25592.5,25602.25,2611
2026-01-23 09:15:00+00:00,25602.75,25623.0,25594.75,25599.0,2012
2026-01-23 09:30:00+00:00,25554.0,25603.0,25546.25,25603.0,2835
2026-01-23 09:45:00+00:00,25558.25,25572.75,25540.25,25551.75,2671
2026-01-23 10:00:00+00:00,25553.0,25574.75,25551.75,25558.25,1606
2026-01-23 10:15:00+00:00,25562.75,25574.25,25550.0,25554.0,1258
2026-01-23 10:30:00+00:00,25556.0,25565.0,25550.75,25561.75,1077
2026-01-23 10:45:00+00:00,25574.25,25574.75,25554.0,25555.25,1019
2026-01-23 11:00:00+00:00,25626.75,25640.0,25571.0,25574.75,6644
2026-01-23 11:15:00+00:00,25644.75,25646.25,25619.5,25627.0,1849
2026-01-23 11:30:00+00:00,25633.0,25658.0,25629.0,25645.25,2075
2026-01-23 11:45:00+00:00,25606.75,25634.0,25596.25,25633.0,2485
2026-01-23 12:00:00+00:00,25611.5,25627.5,25599.0,25606.5,2595
2026-01-23 12:15:00+00:00,25616.75,25618.75,25597.0,25612.25,1568
2026-01-23 12:30:00+00:00,25615.75,25624.5,25584.0,25617.25,2512
2026-01-23 12:45:00+00:00,25628.75,25632.75,25613.75,25617.0,1767
2026-01-23 13:00:00+00:00,25624.25,25635.5,25615.75,25628.75,1400
2026-01-23 13:15:00+00:00,25573.0,25627.0,25572.25,25624.75,2780
2026-01-23 13:30:00+00:00,25588.25,25605.0,25571.25,25572.5,3144
2026-01-23 13:45:00+00:00,25570.75,25589.5,25560.25,25588.5,3840
2026-01-23 14:00:00+00:00,25570.0,25583.5,25556.75,25570.75,3687
2026-01-23 14:15:00+00:00,25607.75,25612.25,25562.5,25569.5,6040
2026-01-23 14:30:00+00:00,25614.5,25652.5,25562.5,25608.0,38663
2026-01-23 14:45:00+00:00,25663.75,25668.0,25579.25,25614.5,21902
2026-01-23 15:00:00+00:00,25688.25,25719.5,25661.5,25668.0,24791
2026-01-23 15:15:00+00:00,25746.0,25763.5,25673.75,25688.0,26373
2026-01-23 15:30:00+00:00,25781.0,25785.5,25745.0,25747.0,16449
2026-01-23 15:45:00+00:00,25826.5,25827.5,25771.25,25781.25,17793
2026-01-23 16:00:00+00:00,25824.0,25845.75,25804.5,25826.5,18081
2026-01-23 16:15:00+00:00,25791.5,25829.5,25779.75,25823.75,12325
2026-01-23 16:30:00+00:00,25812.75,25826.0,25761.0,25791.25,17861
2026-01-23 16:45:00+00:00,25789.0,25828.5,25784.5,25812.25,12771
2026-01-23 17:00:00+00:00,25805.25,25805.25,25766.5,25789.0,11243
2026-01-23 17:15:00+00:00,25798.25,25808.0,25780.0,25804.75,8416
2026-01-23 17:30:00+00:00,25730.0,25800.25,25722.25,25798.5,13217
2026-01-23 17:45:00+00:00,25693.75,25743.0,25683.0,25729.75,19326
2026-01-23 18:00:00+00:00,25729.0,25759.0,25688.5,25693.75,15190
2026-01-23 18:15:00+00:00,25753.0,25764.25,25727.5,25730.0,9589
2026-01-23 18:30:00+00:00,25731.25,25762.75,25725.25,25752.75,9035
2026-01-23 18:45:00+00:00,25725.5,25741.25,25714.25,25731.75,7460
2026-01-23 19:00:00+00:00,25747.25,25768.25,25723.75,25726.25,9042
2026-01-23 19:15:00+00:00,25745.25,25774.75,25744.0,25747.5,6902
2026-01-23 19:30:00+00:00,25746.0,25758.5,25719.5,25745.5,9142
2026-01-23 19:45:00+00:00,25748.0,25754.5,25730.5,25746.5,6661
2026-01-23 20:00:00+00:00,25724.5,25751.5,25691.25,25748.0,11589
2026-01-23 20:15:00+00:00,25710.5,25744.5,25708.75,25725.25,8947
2026-01-23 20:30:00+00:00,25731.0,25733.0,25696.0,25710.25,9900
2026-01-23 20:45:00+00:00,25734.5,25755.75,25713.0,25731.25,23349
2026-01-23 21:00:00+00:00,25703.0,25738.25,25702.25,25734.75,7594
2026-01-23 21:15:00+00:00,25687.5,25703.25,25672.25,25702.75,3446
2026-01-23 21:30:00+00:00,25690.5,25696.25,25683.5,25687.5,1562
2026-01-23 21:45:00+00:00,25738.25,25738.25,25677.25,25691.0,1466
2026-01-25 23:00:00+00:00,25497.5,25501.0,25463.25,25465.5,524
2026-01-25 23:15:00+00:00,25530.75,25542.25,25488.0,25497.0,2788
2026-01-25 23:30:00+00:00,25497.0,25544.75,25492.5,25531.5,2513
2026-01-25 23:45:00+00:00,25559.0,25572.25,25495.0,25498.25,2988
2026-01-26 00:00:00+00:00,25578.5,25596.5,25544.75,25559.75,2768
2026-01-26 00:15:00+00:00,25607.0,25610.0,25572.0,25579.0,2175
2026-01-26 00:30:00+00:00,25580.25,25618.25,25566.0,25606.5,2484
2026-01-26 00:45:00+00:00,25582.0,25594.75,25562.75,25580.25,1543
2026-01-26 01:00:00+00:00,25606.25,25645.0,25571.25,25582.0,3702
2026-01-26 01:15:00+00:00,25650.5,25661.75,25606.0,25606.5,3076
2026-01-26 01:30:00+00:00,25646.75,25654.5,25630.75,25650.0,1827
2026-01-26 01:45:00+00:00,25649.5,25668.75,25641.0,25646.5,2005
2026-01-26 02:00:00+00:00,25657.75,25665.75,25647.5,25649.25,1213
2026-01-26 02:15:00+00:00,25648.75,25664.75,25641.5,25655.5,1199
2026-01-26 02:30:00+00:00,25619.5,25650.75,25616.5,25649.75,1616
2026-01-26 02:45:00+00:00,25609.25,25619.75,25595.25,25619.25,1852
2026-01-26 03:00:00+00:00,25644.75,25657.5,25610.5,25611.0,2027
2026-01-26 03:15:00+00:00,25638.5,25646.5,25622.0,25645.75,1834
2026-01-26 03:30:00+00:00,25634.75,25645.5,25626.0,25638.25,1423
2026-01-26 03:45:00+00:00,25634.75,25642.0,25623.0,25635.0,1898
2026-01-26 04:00:00+00:00,25628.5,25635.25,25623.5,25634.5,736
2026-01-26 04:15:00+00:00,25650.0,25651.5,25625.0,25628.0,1059
2026-01-26 04:30:00+00:00,25629.25,25659.0,25622.75,25650.75,1693
2026-01-26 04:45:00+00:00,25639.0,25641.0,25623.5,25629.25,632
2026-01-26 05:00:00+00:00,25630.25,25640.5,25627.25,25635.75,372
2026-01-26 05:15:00+00:00,25663.75,25668.5,25629.5,25629.75,1321
2026-01-26 05:30:00+00:00,25665.75,25676.0,25657.25,25663.75,1031
2026-01-26 05:45:00+00:00,25674.0,25676.0,25659.0,25665.5,725
2026-01-26 06:00:00+00:00,25687.25,25689.0,25673.5,25675.5,1518
2026-01-26 06:15:00+00:00,25693.75,25702.0,25683.5,25687.5,1060
2026-01-26 06:30:00+00:00,25672.5,25697.0,25668.5,25694.25,1105
2026-01-26 06:45:00+00:00,25668.0,25696.0,25665.75,25672.5,1780
2026-01-26 07:00:00+00:00,25685.75,25686.0,25666.75,25669.5,876
2026-01-26 07:15:00+00:00,25693.5,25696.0,25675.5,25685.25,696
2026-01-26 07:30:00+00:00,25694.0,25699.75,25678.5,25693.75,791
2026-01-26 07:45:00+00:00,25700.0,25711.0,25688.25,25693.75,1267
2026-01-26 08:00:00+00:00,25710.75,25720.75,25699.75,25700.75,1491
2026-01-26 08:15:00+00:00,25729.0,25742.0,25704.75,25711.5,1617
2026-01-26 08:30:00+00:00,25722.75,25741.5,25718.0,25728.25,1112
2026-01-26 08:45:00+00:00,25727.5,25731.0,25713.75,25723.0,668
2026-01-26 09:00:00+00:00,25705.25,25735.0,25703.75,25727.75,1318
2026-01-26 09:15:00+00:00,25688.5,25713.25,25687.25,25705.0,1599
2026-01-26 09:30:00+00:00,25616.0,25689.75,25613.0,25688.0,3527
2026-01-26 09:45:00+00:00,25618.25,25624.5,25582.0,25616.5,3669
2026-01-26 10:00:00+00:00,25637.5,25640.0,25614.25,25618.25,1547
2026-01-26 10:15:00+00:00,25651.0,25656.75,25626.5,25638.5,1904
2026-01-26 10:30:00+00:00,25657.0,25674.5,25647.75,25651.0,1629
2026-01-26 10:45:00+00:00,25651.25,25665.75,25649.75,25656.75,958
2026-01-26 11:00:00+00:00,25650.75,25659.75,25641.75,25651.5,843
2026-01-26 11:15:00+00:00,25648.25,25659.25,25643.75,25650.75,744
2026-01-26 11:30:00+00:00,25652.5,25661.5,25647.75,25649.25,688
2026-01-26 11:45:00+00:00,25670.5,25673.0,25647.25,25654.5,776
2026-01-26 12:00:00+00:00,25706.75,25714.5,25668.75,25669.5,2232
2026-01-26 12:15:00+00:00,25690.5,25709.0,25682.75,25706.75,1281
2026-01-26 12:30:00+00:00,25679.75,25696.0,25678.25,25690.0,1200
2026-01-26 12:45:00+00:00,25688.0,25691.25,25675.5,25678.75,1347
2026-01-26 13:00:00+00:00,25701.75,25703.25,25676.5,25688.5,2418
2026-01-26 13:15:00+00:00,25688.75,25707.25,25685.5,25701.25,1840
2026-01-26 13:30:00+00:00,25674.0,25693.5,25658.0,25688.25,2812
